0000.000000		1.0886233410e-06 	7.0783132570e-07 	3.0618834994e-07 	-9.8822267507e-08 	2.8257465989e-06 	7.0386396017e-07 	-1.4128128616e-06 	-2.3726914979e-06 	-2.9791948040e-06 	-2.9954994911e-06 	-1.4971028246e-06 	-1.5901035149e-06 	2.1688101543e-06 	2.2121631637e-06 	1.6796223083e-06 	1.1486167201e-06 	2.7903538426e-06 	2.8568366398e-06 	2.5316415803e-06 	9.6968824980e-07 	-2.4053036029e-06 	-5.0922070135e-06 	-5.9240594865e-06 	-5.2422427172e-06 	-4.0045123198e-06 	-3.1678424933e-06 	-2.3508112646e-06 	-1.6250940903e-06 	1.7516139349e-06 	1.3378817797e-06 	3.0420560873e-07 	-1.2465695188e-06 	-3.2667544395e-06 	-4.7480521006e-06 	-5.3009292772e-06 	-5.2650766634e-06 	-4.1516739288e-06 	-3.1485650264e-06 	-2.5513547712e-06 	-2.0809193965e-06 	8.6067852126e-07 	5.3688754981e-07 	-9.1549361529e-08 	-1.0508978333e-06 	-2.0297833624e-06 	-3.1037540178e-06 	-3.6265696349e-06 	-3.4656256806e-06 	-3.1034815768e-06 	-2.5975258810e-06 	-2.2121430946e-06 	-1.9401126247e-06 	7.7846818239e-07 	4.7822814157e-07 	-8.7957271928e-09 	-6.5627448714e-07 	-1.4646424595e-06 	-2.1944203945e-06 	-2.6327353331e-06 	-2.6756939190e-06 	-2.4511933779e-06 	-2.1701344679e-06 	-1.8940432619e-06 	-1.6469444858e-06 	
0000.001000		2.9546096165e-06 	2.4839678190e-06 	1.9013368805e-06 	1.3693086596e-06 	2.4421046660e-06 	-1.2901743280e-06 	-3.9990777935e-06 	-4.9975029950e-06 	-5.4022711966e-06 	-4.8083118744e-06 	-3.3509529484e-06 	-1.6479882696e-06 	1.9423160367e-06 	2.2739945951e-06 	1.8341268852e-06 	1.4138224915e-06 	3.4431986716e-06 	2.9556353955e-06 	1.8850654705e-06 	-6.5438884285e-07 	-5.1020666511e-06 	-7.7025623871e-06 	-8.7775521872e-06 	-6.7120032261e-06 	-4.3673255787e-06 	-3.0281601863e-06 	-1.8019100341e-06 	-9.2810647605e-07 	3.4366769077e-06 	3.3318478862e-06 	2.9934456085e-06 	3.2563778280e-06 	3.4619074465e-06 	2.6046699323e-06 	1.2953554670e-06 	-1.8667173723e-06 	-2.2399047426e-06 	-1.6205260120e-06 	-1.0809647838e-06 	-7.0658506109e-07 	3.3786988857e-06 	3.4953303360e-06 	3.7549320415e-06 	4.2974035714e-06 	4.9868131858e-06 	4.8669555826e-06 	3.0550172239e-06 	7.5087025039e-07 	-1.1826118046e-07 	-3.0470298172e-07 	-2.5601304719e-07 	-1.9636993413e-07 	3.2036416858e-06 	3.2726933174e-06 	3.3676958667e-06 	3.4777260033e-06 	3.5601262624e-06 	3.1160567965e-06 	2.1367186067e-06 	9.1008965978e-07 	3.9120218472e-07 	1.9656708688e-07 	8.1250443735e-08 	1.1973007779e-07 	
0000.002000		5.3474512978e-06 	4.8045985457e-06 	4.0172969156e-06 	3.3290808185e-06 	1.8221958742e-06 	-4.0185439597e-06 	-7.4757147892e-06 	-8.5338388151e-06 	-8.6802225927e-06 	-7.2797076603e-06 	-5.8264708045e-06 	-1.7553906069e-06 	1.6033668530e-06 	2.3344036170e-06 	2.0358967908e-06 	1.7749675693e-06 	4.0586618390e-06 	2.7597883495e-06 	5.7556811235e-07 	-3.5241611712e-06 	-9.4288126794e-06 	-1.1890422423e-05 	-1.2995801201e-05 	-8.9115350885e-06 	-5.0135315959e-06 	-2.9569461224e-06 	-1.1420119378e-06 	-3.2606320842e-08 	5.3753916585e-06 	5.5528647165e-06 	5.8268320273e-06 	8.0887586018e-06 	1.0607014892e-05 	1.0481958405e-05 	8.5131891603e-06 	2.0459228472e-06 	4.0107280149e-08 	2.6626259373e-07 	7.7672500166e-07 	1.0577271226e-06 	6.4725604019e-06 	7.0907508019e-06 	8.3923526015e-06 	1.0773981508e-05 	1.3473883327e-05 	1.4498496312e-05 	1.1216624511e-05 	6.0216128596e-06 	3.6517134801e-06 	2.6190855546e-06 	2.2591572402e-06 	2.0605671843e-06 	6.2447205745e-06 	6.7602201033e-06 	7.5707288855e-06 	8.6243478054e-06 	9.8192015105e-06 	9.7659720807e-06 	8.1578716218e-06 	5.4879594546e-06 	4.0390956723e-06 	3.2492222488e-06 	2.6433849332e-06 	2.4257302685e-06 	
0000.003000		1.0017122838e-05 	8.9677529778e-06 	7.5510447700e-06 	6.5417207238e-06 	9.7057097347e-07 	-7.9336935772e-06 	-1.2419626754e-05 	-1.3474250424e-05 	-1.3128691180e-05 	-1.0319272587e-05 	-9.4631903160e-06 	-1.2410215545e-06 	8.0859070750e-07 	2.0695758640e-06 	1.9814796854e-06 	2.0183374350e-06 	6.6725786840e-06 	4.4616839681e-06 	1.1675353948e-06 	-3.3327160532e-06 	-9.2999586315e-06 	-8.6641793965e-06 	-1.3431529883e-05 	-8.3645725235e-06 	-3.1673419786e-06 	-7.1314862091e-07 	1.3595989712e-06 	2.2285791928e-06 	1.1149595995e-05 	1.3217990824e-05 	1.8162888403e-05 	2.9251257664e-05 	4.4417116082e-05 	4.8572820081e-05 	4.2517093243e-05 	1.8381578376e-05 	8.2445527311e-06 	5.9126987516e-06 	5.5964268586e-06 	5.1933466860e-06 	1.3990896039e-05 	1.6373335886e-05 	2.0960876729e-05 	2.8050382879e-05 	3.6097477945e-05 	4.0355163537e-05 	3.2473834422e-05 	1.8665973601e-05 	1.2522220390e-05 	9.2826416201e-06 	7.7799314491e-06 	6.8580021662e-06 	1.2978833464e-05 	1.4731095924e-05 	1.7374890639e-05 	2.0667243394e-05 	2.4413653865e-05 	2.4868457322e-05 	2.1368379099e-05 	1.5176006760e-05 	1.1718693513e-05 	9.6028698552e-06 	7.8934715591e-06 	7.0053097105e-06 	
0000.004000		1.7283220480e-05 	1.5445588441e-05 	1.3035888033e-05 	1.1494654714e-05 	-2.1280694391e-07 	-1.3940750263e-05 	-2.0070053219e-05 	-2.1146743378e-05 	-2.0064040756e-05 	-1.5107379257e-05 	-1.5077367467e-05 	-5.5770175700e-07 	-3.0725864529e-07 	1.7770622155e-06 	1.9869879106e-06 	2.4558607399e-06 	1.0835101796e-05 	7.2065020548e-06 	2.1464896378e-06 	-3.1467407874e-06 	-9.4885660903e-06 	-4.2616993777e-06 	-1.4554537023e-05 	-7.9080926170e-06 	-6.6701805934e-07 	2.4497605564e-06 	4.9803021174e-06 	5.5532380427e-06 	2.0130057902e-05 	2.5091499271e-05 	3.7190149033e-05 	6.1677969006e-05 	9.5275546039e-05 	1.0469472977e-04 	9.2288356880e-05 	4.2124218615e-05 	2.0165141664e-05 	1.4155178309e-05 	1.2672313184e-05 	1.1297679825e-05 	2.5591350864e-05 	3.0650855619e-05 	4.0200014008e-05 	5.4265222719e-05 	6.9999371688e-05 	7.8493868226e-05 	6.3615950975e-05 	3.7231581584e-05 	2.5572054405e-05 	1.9117941033e-05 	1.5955370638e-05 	1.3981379583e-05 	2.3373763864e-05 	2.6989974039e-05 	3.2379450429e-05 	3.8982721870e-05 	4.6415100978e-05 	4.7452739384e-05 	4.1030857076e-05 	2.9569960143e-05 	2.3126035574e-05 	1.9052333019e-05 	1.5713901016e-05 	1.3847217306e-05 	
0000.005000		2.8452989964e-05 	2.5370292736e-05 	2.1408149463e-05 	1.9038875936e-05 	-1.8978188031e-06 	-2.2973937138e-05 	-3.1634442496e-05 	-3.2752951873e-05 	-3.0550018698e-05 	-2.2299468893e-05 	-2.3609193120e-05 	5.7076693390e-07 	-1.9908588897e-06 	1.3308197456e-06 	1.9771523049e-06 	3.0973067884e-06 	1.7514378530e-05 	1.1842823957e-05 	4.2674348073e-06 	-1.7682109909e-06 	-8.2442862066e-06 	4.4368162538e-06 	-1.5002742396e-05 	-6.4601772566e-06 	3.6281591214e-06 	7.5994282484e-06 	1.0697688942e-05 	1.0716687524e-05 	3.4195893828e-05 	4.3752797093e-05 	6.7248662910e-05 	1.1259624598e-04 	1.7430195532e-04 	1.9134436807e-04 	1.6959774285e-04 	7.9670537565e-05 	3.8976048120e-05 	2.7053209182e-05 	2.3666337153e-05 	2.0734652269e-05 	4.3524687169e-05 	5.2734109465e-05 	6.9913143950e-05 	9.4509929940e-05 	1.2172622926e-04 	1.3649762923e-04 	1.1115287833e-04 	6.5715165196e-05 	4.5654413840e-05 	3.4257330776e-05 	2.8527287553e-05 	2.4924175453e-05 	3.9386610479e-05 	4.5864858426e-05 	5.5444707937e-05 	6.7061622506e-05 	8.0033451703e-05 	8.1894536351e-05 	7.1022834398e-05 	5.1569311234e-05 	4.0589364963e-05 	3.3527746074e-05 	2.7697376846e-05 	2.4321860820e-05 	
0000.006000		4.2991330842e-05 	3.8038892322e-05 	3.1911612501e-05 	2.8482940995e-05 	-4.0951946588e-06 	-3.3966939592e-05 	-4.5491810052e-05 	-4.6469029844e-05 	-4.2713607987e-05 	-3.0212679900e-05 	-3.3903960169e-05 	2.7170354368e-06 	-4.4602138598e-06 	3.1117772808e-07 	1.5254664418e-06 	3.5290865897e-06 	2.7058496838e-05 	1.9167148368e-05 	9.0688058809e-06 	4.2287930346e-06 	2.0011110372e-07 	2.5190620513e-05 	-8.8439724258e-06 	-3.2203628919e-07 	1.1954652563e-05 	1.6188497464e-05 	1.9284024659e-05 	1.7997511002e-05 	5.3950852619e-05 	7.0575483378e-05 	1.1177994868e-04 	1.8833554594e-04 	2.9209481536e-04 	3.1962875941e-04 	2.8367943890e-04 	1.3501076314e-04 	6.6574973855e-05 	4.5604320127e-05 	3.9129577460e-05 	3.3762872993e-05 	6.8035692790e-05 	8.3295916653e-05 	1.1146402488e-04 	1.5075867578e-04 	1.9406102525e-04 	2.1765234760e-04 	1.7738746633e-04 	1.0496171667e-04 	7.3274915955e-05 	5.4977414234e-05 	4.5610556548e-05 	3.9695947811e-05 	6.0881133975e-05 	7.1403232166e-05 	8.6837697161e-05 	1.0537791861e-04 	1.2597190186e-04 	1.2880273752e-04 	1.1164747642e-04 	8.1181959776e-05 	6.4080230271e-05 	5.2955701786e-05 	4.3729392307e-05 	3.8234193758e-05 	
0000.007000		6.3424083610e-05 	5.5624537400e-05 	4.6310170341e-05 	4.1399166655e-05 	-6.9949244264e-06 	-4.8340346262e-05 	-6.3392266410e-05 	-6.3922489304e-05 	-5.7879491108e-05 	-3.9396172753e-05 	-4.7505845470e-05 	6.7163769367e-06 	-8.2136406362e-06 	-1.5865349944e-06 	4.0009200722e-07 	3.6753530294e-06 	4.1663936678e-05 	3.1385904135e-05 	1.9030011464e-05 	1.9881748500e-05 	2.5547704453e-05 	7.4058430565e-05 	1.3511032249e-05 	1.6048305649e-05 	2.8186326238e-05 	3.1218985574e-05 	3.3073257713e-05 	2.9051948218e-05 	8.3279977799e-05 	1.1095759755e-04 	1.8010979942e-04 	3.0434734623e-04 	4.7442644710e-04 	5.2195330986e-04 	4.6539466409e-04 	2.2333472291e-04 	1.1001522325e-04 	7.4179982089e-05 	6.2450430145e-05 	5.3086880676e-05 	1.0351805340e-04 	1.2780052424e-04 	1.7212838838e-04 	2.3245857228e-04 	2.9908895912e-04 	3.3652688666e-04 	2.7505791510e-04 	1.6260273811e-04 	1.1386721072e-04 	8.5350320747e-05 	7.0525597674e-05 	6.1133506874e-05 	9.1645003057e-05 	1.0808667253e-04 	1.3201111686e-04 	1.6051437688e-04 	1.9212866992e-04 	1.9645563923e-04 	1.7027895293e-04 	1.2389205928e-04 	9.7988180266e-05 	8.0972513459e-05 	6.6808286133e-05 	5.8153484111e-05 	
0000.008000		8.8696814331e-05 	7.7634338486e-05 	6.4525959863e-05 	5.7781125707e-05 	-1.1010641157e-05 	-6.7278135202e-05 	-8.6655916370e-05 	-8.6400999879e-05 	-7.7252983827e-05 	-5.1052794466e-05 	-6.5057996926e-05 	1.1705402655e-05 	-1.3035934373e-05 	-3.9220637996e-06 	-9.0005861708e-07 	4.0116708697e-06 	5.9125466114e-05 	4.5678257467e-05 	3.0249805769e-05 	3.8490739692e-05 	5.8795716119e-05 	1.3966248572e-04 	4.5442214976e-05 	3.8037909599e-05 	4.8671681188e-05 	4.9869871316e-05 	5.0088697034e-05 	4.2755451460e-05 	1.1869233993e-04 	1.5960679193e-04 	2.6246701299e-04 	4.4332473822e-04 	6.8824718009e-04 	7.5475788988e-04 	6.7434339496e-04 	3.2659302443e-04 	1.6182594127e-04 	1.0864812445e-04 	9.0744227968e-05 	7.6684972451e-05 	1.4652036101e-04 	1.8147415482e-04 	2.4480550684e-04 	3.2939581504e-04 	4.2204070000e-04 	4.7402050425e-04 	3.8846741819e-04 	2.3076504312e-04 	1.6237671829e-04 	1.2199499763e-04 	1.0079558848e-04 	8.7318667221e-05 	1.2915050563e-04 	1.5261502505e-04 	1.8658154836e-04 	2.2678479068e-04 	2.7114985802e-04 	2.7714990822e-04 	2.4047234963e-04 	1.7543678378e-04 	1.3907578079e-04 	1.1507004765e-04 	9.5033974029e-05 	8.2651717158e-05 	
0000.009000		1.1864381686e-04 	1.0498973877e-04 	8.8156325006e-05 	7.9500221236e-05 	-1.9250755591e-05 	-9.3888037187e-05 	-1.1750884082e-04 	-1.1550722127e-04 	-1.0184316836e-04 	-6.5574686425e-05 	-8.7819379382e-05 	1.8335728692e-05 	-2.0684932735e-05 	-8.0509699327e-06 	-3.1570298861e-06 	4.2577635042e-06 	7.5098752883e-05 	5.6737207361e-05 	3.6556705931e-05 	5.4136772883e-05 	9.8662770528e-05 	2.2277153594e-04 	8.8479115067e-05 	6.6469763725e-05 	7.4328881367e-05 	7.3233741667e-05 	7.1611988862e-05 	6.0441168257e-05 	1.5609013656e-04 	2.1100907411e-04 	3.5016380865e-04 	5.9118263502e-04 	9.0377165789e-04 	9.7279867551e-04 	8.7133252337e-04 	4.3667276261e-04 	2.2220438101e-04 	1.5049429419e-04 	1.2578575038e-04 	1.0642061375e-04 	1.9452308565e-04 	2.4081159432e-04 	3.2443819620e-04 	4.3498516704e-04 	5.5328117732e-04 	6.1764229483e-04 	5.1030599367e-04 	3.1001667902e-04 	2.2085308235e-04 	1.6725524750e-04 	1.3876663176e-04 	1.2053111069e-04 	1.7212715319e-04 	2.0338042534e-04 	2.4866573035e-04 	3.0230966211e-04 	3.6145339140e-04 	3.7088166134e-04 	3.2421277072e-04 	2.3920335424e-04 	1.9053546627e-04 	1.5815952715e-04 	1.3101524709e-04 	1.1421337200e-04 	
